Review ID,Review Created (UTC),Review Consumer User ID,Review Title,Review Content,Review Stars,Source Of Review,Review Language,Domain URL,Webshop Name,Business Unit ID,Tags,Company Reply Date (UTC),Location Name,Location ID
cce2b1771faa4d9d9829fb44c3cc486e,01/10/24 01:59,06fd196550964bd2995d78916430ad27,Friendly Staff and Quick Service,"Communication was clear and timely, received all updates via SMS and email.",4,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,237399dd430243e594d66772a3e7cc40,routine,06/04/24 01:58,New York Clinic,433ccec0-04fe-4e7c-88da-c9c075680a75
ff6cfd66df9d49a4a32fbdd91ab26d90,06/23/25 01:27,77663ae465ed422b8b54ff01b719fc24,Doctor Spoke in Riddles,"Waiting times were too long, had to wait over an hour past my scheduled time.",3,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,5a8678c4a3794bf7b830daed7c743d1f,praise,11/19/24 17:00,Chicago Health Hub,84ba02cd-6467-49f9-bcf0-558fc05a5d38
f3e85b9e3adb47e89d922252a249ff3d,10/03/24 00:50,c605a8cc9c904565bcb939e0650c818f,Worst Appointment Ever,"Communication was clear and timely, received all updates via SMS and email.",2,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,9e311859ca3342499d907bd73e30f010,routine,02/05/24 02:48,Chicago Health Hub,4af641b6-b11e-478f-afc6-8f21cc91c139
76a288db41ae45cfafaa81a9a96296ad,08/15/25 10:47,b9c04bc6abb842ad8a122565e14ff98a,"Amazing Doctors, Terrible Parking","Hospital cleanliness was impressive, everything looked spotless and sanitized.",3,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,08c1e898530b42a6b1bb30b3c547ab8d,routine,10/18/25 06:36,Miami Wellness,c056d507-d261-41ce-a849-630caeb14c3a
2bd23ea4fd5f48daa7077925127034bd,08/05/25 22:49,f6c2abf1b19c465fbe4c764b5bea127b,Therapy Session Included Karaoke,"Communication was clear and timely, received all updates via SMS and email.",1,WebPortal,fr,http://www.fakehealthcare.com,FakeHealthCare,687093688cf4443b9272ddc47c137bdf,praise,12/02/24 11:12,Chicago Health Hub,77cb8bbb-64a6-4ce1-8d5b-8eb8ddca29ed
030030c5a3364590a649d5eb79cad86d,10/04/24 02:48,c18a09af17754f45a8871e9a02dc91ef,Loved the Waiting Room Music,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",2,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,2a85373d9d644947b28de4d1affdd38f,praise,08/31/25 08:16,New York Clinic,19b3cc23-9124-46a6-a17b-acee90ced47c
17653fa2b299434585197860bdc44d6e,07/20/24 16:26,7ee03aa181004f68b65b18d7d45c112a,Worst Appointment Ever,Prices for the consultation were too high compared to other clinics.,5,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,323ebdde117248a98f6b2162ab1483c4,feedback,02/09/25 01:49,Los Angeles Center,a0ee4fb1-cec5-4093-84a2-f8c401ef0364
17f18abd04d94456b6f0bae85655e2d7,02/18/24 02:01,86e4edb817a9476a89c5a07c4db32c58,Friendly Staff and Quick Service,Nurse was extremely friendly and made me feel comfortable during the procedure.,5,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,d778242a70574b1587576aaf7cbfeb95,praise,12/09/24 06:41,Miami Wellness,2666a696-6497-446b-8350-7999aa891bfe
6617155d3ee5472aabe2f5a326c525a2,09/16/25 02:42,f6d0a38cfabf409aa8f59a65371c65fe,Unexpected Robot Nurse Encounter,"Treatment quality was exceptional, the doctor explained every step clearly.",2,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,98753594542440e69685de924cc76a3c,complaint,05/06/24 11:56,Miami Wellness,eca55bb0-2d43-4040-a8ed-b3f84b5eecf7
e519556503524357b269432ed34924d0,05/20/25 16:10,b14d3645c3a64a8ca88fc460039789df,Doctor Spoke in Riddles,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,0d6dae5ab63b4027ac75818bd8904812,billing,03/21/24 03:43,Chicago Health Hub,baf5639c-5456-4d6f-b89e-86a2343587a4
33dd5dd05282421dad63b8b39d63b7dc,02/14/25 21:45,8375ed932c324553ba978ab8ba313cb8,Friendly Staff and Quick Service,"Treatment quality was exceptional, the doctor explained every step clearly.",1,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,5094d9f183714cdb8c69bc78ce2e3337,praise,09/23/24 13:46,Miami Wellness,cc760133-077a-4a2c-b0d9-84565462830f
fa75954bb53340cfa21ebf6db932bb34,03/24/24 00:17,b4b7bcd2ef514249abb62dece93e7bb3,Doctor Spoke in Riddles,Prices for the consultation were too high compared to other clinics.,1,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,f18bf17c49694e24a1184f88b9b4ba0a,praise,09/02/24 11:40,Dallas Care,c4c35450-31f2-42d7-82ed-d24b70a87eeb
683ef539e05c4207844cfd204cf5a143,10/04/24 03:48,d50109b9b57a4780b576c101e97ad451,Therapy Session Included Karaoke,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",3,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,ce171a487d494653be24738b9ffec279,complaint,10/04/25 05:07,Miami Wellness,f998a03d-1ac7-4084-8dc3-fce3f38b5481
b259d865abed4da4971bca0e93c5bf11,09/10/24 05:06,8dea8e3ad57d459681367cb901c8d048,Unexpected Robot Nurse Encounter,"Communication was clear and timely, received all updates via SMS and email.",4,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,38d5e2d5f5284f8884c4fa0ec2dbb807,complaint,01/26/24 03:59,Miami Wellness,e09ebd28-2e6f-497a-8e0c-8a7793ed1123
828807e3bdb24a0a899c10092d06ff1f,03/26/24 14:47,1ec7715bdf9e41568fd088f1fee06490,Doctor Spoke in Riddles,Doctor specialized in cardiology and provided detailed advice for my condition.,3,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,9cdc9018890d4292a8d8dd0650b5f3ea,feedback,04/24/25 00:51,Miami Wellness,bfc0cec4-0548-49f6-a27a-1f8d8634c2fe
9d8272502d21419bb402c26d69cb51e2,01/12/25 04:37,1524bd39aea04b4f9f674d603132b06c,Therapy Session Included Karaoke,Nurse was extremely friendly and made me feel comfortable during the procedure.,5,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,9f08554121d344a084fe26bf034e83b5,routine,06/04/25 14:05,Miami Wellness,040b4d27-3883-4ce8-9770-b00ad0f08106
a200ec3a013e48fca540490273ea3785,05/03/24 02:13,4b82dc45b2704592b537e688565b289a,Friendly Staff and Quick Service,Nurse was extremely friendly and made me feel comfortable during the procedure.,3,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,bfb7ec58381b4fdabdd49852b44314cd,complaint,10/11/25 06:43,Chicago Health Hub,67bcb660-0681-43af-b796-13201935b491
bec1acc55f6a487691b2838392319436,02/26/24 02:08,25c6a898a65547379d80c86cfd5e03ab,Doctor Spoke in Riddles,Doctor specialized in cardiology and provided detailed advice for my condition.,2,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,7a8f23060e4c45af846c18b72eaf1496,feedback,04/23/25 12:43,New York Clinic,a9c919f8-18bc-4862-afd0-0cf51bd22138
89c346b7a198426991a81a2575ca669d,08/25/25 15:24,8dd1dd53e05f42b5afc69216fd6a2280,Doctor Spoke in Riddles,"Communication was clear and timely, received all updates via SMS and email.",5,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,73c0f08cd903418584b2b6cd94b3f79c,complaint,10/09/24 01:44,New York Clinic,b4d3fd40-2e6d-4931-a223-1eaf9595d9e4
1a44760cb96e4d118fc6f2f87495cac2,06/19/24 20:56,0b32b370991b4820b9a2d38c6288c03a,Unexpected Robot Nurse Encounter,Nurse was extremely friendly and made me feel comfortable during the procedure.,2,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,89f215df72a2400199aeb9ffcd72cf95,praise,07/13/25 05:08,Miami Wellness,106c1768-1f64-4649-bce4-f6804143ae05
0b4709b936d241cdbf8c66685262a7bd,04/03/24 08:05,a2f0f8715c90443e9bd32ba4765f3c1b,Therapy Session Included Karaoke,Doctor specialized in cardiology and provided detailed advice for my condition.,5,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,7b4d56e8d2504a96a6a6ee20ede00c90,billing,06/30/25 22:14,New York Clinic,8d2ddea8-d76b-44bc-bb32-91297e151101
2a824f10fc3f40d6ae0d27d75583d776,05/05/25 01:37,d364c6467a96458fa6e3750dfee4376e,Loved the Waiting Room Music,Nurse was extremely friendly and made me feel comfortable during the procedure.,1,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,fe696d2d874140e995607cad4b371ea3,billing,10/20/25 12:05,Dallas Care,f3f15a12-7eb4-40a7-934e-5bce65b552cc
41c6a3e33ec14ee8986030b4262c8590,08/23/25 14:38,f773a3b5c80a4e49867c695d494f10ea,Excellent Care Experience,Prices for the consultation were too high compared to other clinics.,1,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,311118d7729043feb1d29a7a0cdeb617,urgent,10/14/25 01:52,Dallas Care,3430e781-cffb-4d95-b824-0d2b9dc24f52
232e85fe31c54fdcbef970bf57951b92,09/23/24 05:04,dab6ac6745a94eb2a79a139f13eb6ae3,Confusing Billing Process,"Treatment quality was exceptional, the doctor explained every step clearly.",2,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,cfd9885848cb49c9a647ac91064cee74,feedback,06/22/25 03:11,Miami Wellness,2e7c3cfd-2936-41c0-b85e-8c8c0265b118
fd439b5b913d47959af54e384701736c,12/24/24 06:13,93f2aa767fd648759e431ca37eb55c4b,Confusing Billing Process,"Communication was clear and timely, received all updates via SMS and email.",3,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,79c568f360374bdbbf6e28d197bf6c8b,complaint,06/30/25 22:29,Chicago Health Hub,dd1cdd90-3ef9-46b1-a32d-05c23f2eebfb
26a1a924bb7e41709a273ae5e655ff4c,06/04/25 16:13,d62527bcae5d4ebf9c19ff1411f432aa,Doctor Spoke in Riddles,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,b5e3b37ccc874b5daa1479135d040e05,billing,10/04/24 21:48,Dallas Care,25cd5bdd-29ed-4f9e-acb7-a2b742124bd8
0a48ff6fbcaf4b2a82e6e43eae3f5b54,12/03/24 05:19,c816a984b1f244459da3bb3b0bb149ae,Unexpected Robot Nurse Encounter,Nurse was extremely friendly and made me feel comfortable during the procedure.,4,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,d884abee177648ba8ab71e8622d40621,routine,11/01/24 12:09,Los Angeles Center,6eabaadc-ff0b-4c77-827f-8959f4ceebb0
4c33e5b4fdd24388ad22cfc3e8a7f972,12/07/24 15:27,65b739ff726a4fa4a72c43a516b027c9,Loved the Waiting Room Music,"Nurse was rude and dismissive, barely answered my questions.",3,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,35ce3c38be3a48c88db1b1f8abc3b5d7,routine,02/01/25 01:10,New York Clinic,9b52582e-2bb7-4d3c-9267-e7470486b2dc
e50e86fce6c045beb230ef8d1cea5163,07/08/24 19:49,f40d34a582b34603b0707326791c5a97,Loved the Waiting Room Music,Nurse was extremely friendly and made me feel comfortable during the procedure.,5,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,e75df13a951644d6bb057ccbf8e57d7e,routine,04/09/24 13:02,Dallas Care,ea452fe5-d2d5-4bdf-9e59-e87ac953045b
26a5b522801142f2b5f80aea502a84cc,03/03/24 19:43,fb69a8b23df74c0fb9faa19393716500,Friendly Staff and Quick Service,Prices for the consultation were too high compared to other clinics.,5,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,83ea83b22fc649aa8deed6c60aefa069,complaint,12/30/24 18:14,Los Angeles Center,0ae3c513-27d2-41c1-be1d-88ff9edb47ad
aa5aee66a6f441d5952b63f9069145b0,07/31/25 23:12,a2606c2537d84706892df12b1819d37c,Friendly Staff and Quick Service,"Communication was clear and timely, received all updates via SMS and email.",5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,98cfc01734664e6d91ee6837740673bf,routine,09/02/24 10:19,New York Clinic,bc6ed272-f74f-4639-b9e7-ad1f34dc3f28
91ff1ac56a6c41a48c473e07ab6fd9d8,10/31/24 02:02,93b4098a16e24a4c87c7ac2d1405ec63,Doctor Spoke in Riddles,"Waiting times were too long, had to wait over an hour past my scheduled time.",5,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,05ae23e027af4e0899ae0e44e4255326,routine,02/13/24 03:14,New York Clinic,ff0eda6c-70b2-49eb-807b-199d5587ee63
47821d8f0086404789a07b8f61ebc61d,05/03/25 01:56,fbcffea2f60b420eac72eb883d7b4f92,Excellent Care Experience,Doctor specialized in cardiology and provided detailed advice for my condition.,1,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,60bcf4cbca5e4bc8b176ce8908cb17a8,urgent,04/21/24 02:28,Dallas Care,59a23719-9d5a-4b41-a6a2-e584eeecece3
0fed7f63963b4796a7338d513404b889,07/09/24 02:17,c34413c14b984c049e294af60e33f4a2,Loved the Waiting Room Music,"Nurse was rude and dismissive, barely answered my questions.",3,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,fc55057f2f814ccf969a07455335e3dc,complaint,06/03/24 17:36,Chicago Health Hub,817d0252-7c98-41b3-bbe7-5564189c374f
e11f23bf58424ca39c06cb6212816a35,02/03/24 13:33,af425127359c4a529da6e51f836d10e1,Doctor Spoke in Riddles,"Treatment quality was exceptional, the doctor explained every step clearly.",5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,62df907c1b9243afbacfb4fe6454df29,routine,06/08/25 14:51,Chicago Health Hub,32735975-a32b-4a25-808b-ba84a46bb444
020374e4b3a04d768926f873db967065,04/22/24 05:42,8efbcecf25144733891d1f26a69b165d,"Amazing Doctors, Terrible Parking","Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,e18fd9ecaf864e1899c8721891deb797,urgent,03/31/24 18:40,Chicago Health Hub,8f4fcc1d-c6e1-4095-87f2-14c47ebe0285
7b700cb449b743759b3b90f91dd61f72,04/25/25 06:56,cebfe55ee20746a2a0b90c6a259aa3ac,Friendly Staff and Quick Service,"Treatment quality was exceptional, the doctor explained every step clearly.",5,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,b34bdb553ca34d409a09d45d4bbe94cb,complaint,05/14/24 14:11,Chicago Health Hub,7e097678-ba5e-4799-9aea-c18e5bf16adf
d1c2c8d3a4534e838dbf243cca938a65,06/12/25 20:36,071f58ec2cc84838becf032bd63ab269,Worst Appointment Ever,"Waiting times were too long, had to wait over an hour past my scheduled time.",4,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,9aabe6199b334225835ffe9caeef5eb4,feedback,09/24/25 17:01,New York Clinic,d4edfa80-7384-4fa6-b39b-7862db53a371
7937843e12734500a607cf92a1da7cfd,03/17/24 05:01,f8a5c9d832b748f69e56d0ee6a8ba674,Therapy Session Included Karaoke,Prices for the consultation were too high compared to other clinics.,4,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,78eb90ed71024bd186dd87d42f143d31,urgent,02/08/24 09:34,Dallas Care,22b78b39-98af-4d61-89ab-2cddb29953f0
2a9e0b18cd79475e8943b117e30cb844,07/14/25 17:42,06d66f7a5bc54b2da462856491e0a598,Friendly Staff and Quick Service,Nurse was extremely friendly and made me feel comfortable during the procedure.,3,WebPortal,fr,http://www.fakehealthcare.com,FakeHealthCare,d2d73a0528fe4a299430ec99bc042af5,urgent,02/03/25 16:07,Los Angeles Center,489a3528-c229-4203-86fa-e81e4fc542d4
7a981551f1664b3da868d4bddc852a52,08/02/25 07:30,0091fb4d0de140eea16aad4d73e306ef,Doctor Spoke in Riddles,Nurse was extremely friendly and made me feel comfortable during the procedure.,5,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,4dded2eeae164b0ab6b167d4801e3c4f,feedback,06/28/24 04:57,Miami Wellness,123c8df9-3067-4186-8709-515203a69c4a
c965059b06cd41a0a4b6e3ea27aa8fd9,03/20/24 15:04,5d0c640c452443708977476d00b51f95,Therapy Session Included Karaoke,"Treatment quality was exceptional, the doctor explained every step clearly.",1,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,fb87a2f31ce44934a20c8a1ace7fbf48,praise,04/11/24 22:40,Dallas Care,e10bb3fd-91cf-4ec2-94cb-b3df0844d5f9
55b393d1bc4c462f80b2f9c773c6f233,10/16/25 06:59,038b40780c82474b9b52c53acee539c6,Confusing Billing Process,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",2,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,f8fe3b4bcc164e6fbac41d3f188e9a0e,feedback,10/05/25 06:48,New York Clinic,1767552c-10ab-48eb-a349-552d520c88cb
9edb7ff9d79041a6bd0942a22679223c,07/18/25 13:24,af2410a0201a4f5f8026026bbd4ffb67,Unexpected Robot Nurse Encounter,"Nurse was rude and dismissive, barely answered my questions.",1,WebPortal,fr,http://www.fakehealthcare.com,FakeHealthCare,49b64d0d1f914a869777d3292ea178bd,praise,06/14/24 07:30,New York Clinic,de3d8703-144c-4c31-b2af-3a6e8aee12ea
dace4a45b21b4ea2be938596d10653c3,05/12/24 21:54,f343f59c780b44cea429dbf6cdbf4201,Excellent Care Experience,"Waiting time was minimal, I was seen within 10 minutes of arrival.",4,WebPortal,fr,http://www.fakehealthcare.com,FakeHealthCare,d51457f181114966a426ae6c258f3d21,urgent,03/18/24 02:35,Los Angeles Center,45af7436-ee05-4440-96f0-adb19835927a
735b4edd553e4c0cbeb116a61cfddd0c,06/11/25 19:32,6c2109b82ed84dc1b462a01ccc525a4c,Therapy Session Included Karaoke,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",5,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,d5aab04b212b4b569b62f0906f5bcddb,feedback,09/06/24 21:47,Miami Wellness,8d958d26-6c08-4d82-a526-c2cc1c74671a
27d7a6da6d3544fdb83653354d45f702,03/22/25 08:47,83bc5db3fd7a497fb727c02706608910,Doctor Spoke in Riddles,"Communication was clear and timely, received all updates via SMS and email.",3,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,91028c22c7b342719cda62ad81beb1cb,billing,10/01/25 23:01,Dallas Care,a44b72a0-ab7f-491d-a17e-41bf6878d578
8cb310b9d519472689f951c49854316d,07/05/24 17:08,8efa0b5175924080a37cec16b4de2936,Unexpected Robot Nurse Encounter,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,87a15d3d846b4507bdab64218179bc1c,billing,06/14/25 02:55,New York Clinic,b7a267de-7e33-4ed4-b27b-442409a6afc0
2885132c84b540aea228bc22ed4cf71b,03/31/24 02:43,5cc91e89c98c42a58cd1c7085d4a86d8,Friendly Staff and Quick Service,"Waiting time was minimal, I was seen within 10 minutes of arrival.",3,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,9dd9e0d0035a4356b570036a1eeea94f,complaint,03/23/24 22:36,Los Angeles Center,66c4b2fe-bce1-414e-8d7a-1ebeb3547d15
0024cdcac4444755ac7a191f49c114d2,04/06/24 23:36,dad28a21e83549a0822a6c4837b092e0,Confusing Billing Process,"Treatment quality was exceptional, the doctor explained every step clearly.",1,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,d1211ff8c9c94005a0776ce9c8d60e05,complaint,06/23/25 13:53,Chicago Health Hub,993f54da-0894-49f6-83ca-58ab94693b62
7340d531c8034798a80888fffd3538a5,07/27/25 13:35,5ed57ab7a67246368420bdede6b48a37,Confusing Billing Process,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",2,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,1cc6d3c24fbd4ed0a6854ff97f370f7b,urgent,07/04/24 08:46,Los Angeles Center,278a6a87-9e71-4ab1-9104-5a14a2c63e78
2e3579a45aa94571b5720bcd0d1e1277,07/03/25 14:34,9a5c615a19244600a17cfcb5992f3a31,Excellent Care Experience,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,53ee8472fb0e46c389122bd98796293b,billing,01/15/25 05:28,Los Angeles Center,53ed30ca-ce33-490b-adc5-915db4a1c2b1
1863773642f84c4fa9f0565d0372daed,08/04/25 03:08,d7bac0eb3eb7426393c8ee02ec30312d,Loved the Waiting Room Music,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",4,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,a1bfde9ddd9949c38b3e51cce657e070,feedback,09/29/25 12:02,Dallas Care,cf17a800-a7dd-44f2-9013-f6366d6ce9c3
9452ca770864445eb84e6063fc9ea9f0,05/28/24 06:40,f00b5208ae0a4e9580b2809316027b87,Free Ice Cream After Surgery,"Communication was clear and timely, received all updates via SMS and email.",3,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,569c3fdd2b2440dfa2965bae074f99c6,praise,03/11/25 13:28,Chicago Health Hub,293fbf08-87fa-440f-a103-7f879d894c12
82e37af69ddd4920b6d4263cea4b5ad0,11/10/24 18:31,eebf327ee3fe4a38b878fb917b6458e3,Confusing Billing Process,"Communication was clear and timely, received all updates via SMS and email.",5,WebPortal,fr,http://www.fakehealthcare.com,FakeHealthCare,e38870b052f342fabf574e75d8b342de,complaint,06/18/24 02:40,New York Clinic,0c1ec36a-71f1-4f6f-a92a-dfb159292934
aeecf6c7982b4a019c2078e6e90a25d3,07/02/25 09:37,0e0e8a32c4984a638d7423a2146fc9f3,Worst Appointment Ever,Nurse was extremely friendly and made me feel comfortable during the procedure.,5,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,adc1e4f2e9b940e89c260130e2f31e18,feedback,05/26/25 14:20,Chicago Health Hub,87769f1b-cc2b-4a05-8d2a-6d7c2dd92293
2a3880f8fcb940b6b5170fbd4dc21397,01/04/24 03:56,e79b7ab297604920b89c7c059d51d306,Free Ice Cream After Surgery,Nurse was extremely friendly and made me feel comfortable during the procedure.,4,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,6385a0cf416e42e8a5f98c40d183d050,routine,09/20/24 20:28,Chicago Health Hub,a59b22ab-4c99-45b3-8bd5-3d4bfd3e446b
6f4f4a07d2aa4e6084a7ce6c931710b8,11/02/24 00:08,7e1d2603aaee4d5587261948642107d4,Free Ice Cream After Surgery,"Waiting times were too long, had to wait over an hour past my scheduled time.",3,AFSv2,es,http://www.fakehealthcare.com,FakeHealthCare,0bd4e0e5883c47e1801fd6c17e857961,praise,10/31/24 23:14,New York Clinic,419d6dc5-a311-4604-8ec8-c5797a658a73
ca04cff37b3d41218251108f769c3a12,12/27/24 23:02,c9cff729dbca47fb9c34ccd480f9753f,Confusing Billing Process,"Treatment quality was exceptional, the doctor explained every step clearly.",4,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,e3d0dd50b5ea42a39f96c1cb7db7c012,urgent,05/01/25 11:29,Dallas Care,4cf5506c-0496-4907-861f-d72ca6666022
1703078d27a949338c1704ec57eb1eca,01/17/24 09:11,eef15115cbb94d81a56a56e348c39a54,Friendly Staff and Quick Service,Prices for the consultation were too high compared to other clinics.,4,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,fb743c18991b4bd295cb545b678b50bb,feedback,05/10/24 00:47,Dallas Care,ac9d35aa-5f72-451c-b2c7-064356f8d2a3
96ce4f2e168b4bd39fb07f503ee028b8,05/14/25 07:13,c1a61f5a23844cd9b805f6a50472276d,Excellent Care Experience,"Communication was clear and timely, received all updates via SMS and email.",1,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,821ad30bf3e54ddbab5aa06e3bf4422d,billing,12/21/24 10:19,Chicago Health Hub,8cea06bd-47d2-4f0b-a65b-89124998bf9f
8337a6b969224b668528ae9d30abb395,12/21/24 05:48,4a5044dbd4e747ce9bd69f2f5fd89fa8,Unexpected Robot Nurse Encounter,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",5,WebPortal,en,http://www.fakehealthcare.com,FakeHealthCare,2bb5bcfffea04ceba7359477292108bd,billing,06/17/25 01:52,Miami Wellness,b7f5a034-4a00-4ee3-9995-b3e3b2be8672
9f05419bd21e4c87a32937a962393f92,08/07/25 04:35,564937d6c75a411a8b94881d2968075f,Excellent Care Experience,Prices for the consultation were too high compared to other clinics.,2,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,a0a142309f6f4b299bd91899f3d4ef68,urgent,12/24/24 04:46,Los Angeles Center,51930041-a979-40bd-baab-e72f3c18a5ab
53b2f8c4668548da98c93baea4ef5da2,07/12/25 21:02,70ea39ddfa3b4e02b0d873cb9355bcf5,Friendly Staff and Quick Service,"Communication was clear and timely, received all updates via SMS and email.",2,AFSv2,en,http://www.fakehealthcare.com,FakeHealthCare,f5242dde1e654132a67ef67e891db33c,routine,10/01/24 06:30,New York Clinic,9e6352f1-303e-48c1-9931-5f90397ecbc6
0b1c32430cf24057a602606dd5094519,02/26/24 02:24,908c6aa129694aa3b9fba8fd3f74c105,"Amazing Doctors, Terrible Parking","Communication was clear and timely, received all updates via SMS and email.",4,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,2a2294fe091a496cbbbb02e6b2263b8d,complaint,02/09/25 09:22,Miami Wellness,8214ac43-61ae-4ae6-bf3e-7cea2d3a83b3
5f3faf26347c4d7ea783242b94361b36,09/22/25 21:13,f235e00e4f234693bbe4f52b851d8a3f,Loved the Waiting Room Music,"Waiting time was minimal, I was seen within 10 minutes of arrival.",4,AFSv2,fr,http://www.fakehealthcare.com,FakeHealthCare,701aabfc315d4dc59e679da313f6cc10,billing,09/08/24 21:32,Miami Wellness,da76735d-8340-4086-a5ae-c28e682aaf6a
acf86a3ce9854db894621d1e9c166ad3,09/23/25 23:52,28223ae1e86d423ab657c0ba72e3efb9,Friendly Staff and Quick Service,"Waiting time was minimal, I was seen within 10 minutes of arrival.",2,MobileApp,en,http://www.fakehealthcare.com,FakeHealthCare,7cb07e9455814e4487c91ffc88605a6f,billing,08/02/24 04:01,Dallas Care,cec16c85-35d2-42e5-b463-28b48252f544
05560212e7c4400789f030cd3525b4a2,10/11/25 23:22,51981d1196f34adf86719d0362e73dde,Confusing Billing Process,"Communication was clear and timely, received all updates via SMS and email.",3,MobileApp,fr,http://www.fakehealthcare.com,FakeHealthCare,2f14f1e1cea14b0f883173c35ee5b4e4,billing,01/14/25 16:57,Los Angeles Center,dc41f7f7-139f-40c2-8734-1af051d308a2
365e132c3c8c45cea4be9d1454c4338a,03/06/24 07:16,7575be4720714ab580906d3235a7a70d,Friendly Staff and Quick Service,"Parking was a nightmare, spent 30 minutes looking for a spot before my appointment.",4,WebPortal,es,http://www.fakehealthcare.com,FakeHealthCare,2bfde1a6689b47c08bf16231d0b15899,routine,09/04/24 09:50,New York Clinic,83a28625-7c4d-4f35-a13e-4c8dc5577c9a
499e0ac6352946fa868ac1c5b8cb4bc3,08/25/24 16:31,8fade4bd3b114f75b8bfd3ac4cd2e083,Unexpected Robot Nurse Encounter,"Hospital cleanliness was impressive, everything looked spotless and sanitized.",2,MobileApp,es,http://www.fakehealthcare.com,FakeHealthCare,ee58ef78482a427496b687e521b2f4ce,billing,01/05/25 13:40,Chicago Health Hub,2d5c9c25-c1e3-4991-918c-54b992538258
